dataset,split,node_id,mlp_pred,final_pred,true_label,beneficial,harmful,routed_to_correction,reliability,mlp_margin,score_orig,score_final,score_gap,gap_concentration,dominant_reason,dominant_gap,mlp_anchor_orig,mlp_anchor_final,prototype_orig,prototype_final,neighbor_support_orig,neighbor_support_final,compatibility_orig,compatibility_final,feature_knn_orig,feature_knn_final,structural_far_orig,structural_far_final,mlp_anchor_gap,prototype_gap,neighbor_support_gap,compatibility_gap,feature_knn_gap,structural_far_gap
citeseer,0,2117,3,1,1,1,0,1,0.34754306182005923,0.1112588495016098,-0.9014420474861612,-0.41428343204890816,0.48715861543725303,0.4985850331034856,neighbor_support,0.7742985917060072,-1.1113891469169632,-1.6443058632429401,0.194922411441803,0.20420699119567873,0.0009253529783362748,0.7752239446843435,0.014099335010662708,0.25059149531400976,0.0,0.0,0.0,0.0,-0.5329167163259769,0.009284579753875727,0.7742985917060072,0.23649216030334705,0.0,0.0
citeseer,0,2543,2,5,5,1,0,1,0.4931186352307803,0.1546122133731842,-0.587772477101445,0.08216392111247964,0.6699363982139246,0.49626105454669706,neighbor_support,0.8223258011106039,-0.8177086089302585,-1.3112618035298267,0.19999977350234988,0.20000085830688477,0.01349058171800228,0.8358163828286063,0.016445776608461433,0.3576084835068153,0.0,0.0,0.0,0.0,-0.49355319459956815,1.084804534895456e-06,0.8223258011106039,0.3411627068983539,0.0,0.0
citeseer,0,2544,4,5,5,1,0,1,0.39375641564067276,0.10579228401184082,-0.568558843730788,-0.38546493210720834,0.18309391162357969,0.3868556154970237,neighbor_support,0.9,-0.8017451851564825,-1.873422910526714,0.20222303867340088,0.2044454336166382,0.0,0.9,0.03096330275229358,0.3835125448028674,0.0,0.0,0.0,0.0,-1.0716777253702314,0.0022223949432373102,0.9,0.3525492420505738,0.0,0.0
citeseer,0,2635,4,1,0,0,0,1,0.44322665132145356,0.14625179767608643,-0.43083267649685125,0.4031878377510319,0.8340205142478831,0.6013764972724572,neighbor_support,0.9,-0.6565450834602347,-0.9878181430953862,0.20392341613769532,0.20772953033447267,0.0,0.9,0.021788990825688075,0.2832764505119454,0.0,0.0,0.0,0.0,-0.3312730596351515,0.0038061141967773438,0.9,0.2614874596862573,0.0,0.0
citeseer,0,2689,3,4,4,1,0,1,0.39141720227289073,0.29303398728370667,-0.28418354060960255,0.3212019256002252,0.6053854662098277,0.4631585460349936,neighbor_support,0.8935567709108365,-0.5007365098824759,-1.1613919700509006,0.20283887386322022,0.2015532732009888,0.00012735299615221273,0.8936841239069887,0.013586742413500875,0.38735649854314824,0.0,0.0,0.0,0.0,-0.6606554601684247,-0.0012856006622314342,0.8935567709108365,0.37376975612964736,0.0,0.0
citeseer,0,2791,3,1,1,1,0,1,0.39375641564067276,0.06986865401268005,-0.8810838154108567,-0.8289601084842239,0.05212370692663282,0.39181629723535505,neighbor_support,0.9,-1.093051703295104,-2.2154872532710717,0.19974294900894166,0.20325069427490236,0.0,0.9,0.012224938875305624,0.2832764505119454,0.0,0.0,0.0,0.0,-1.1224355499759677,0.0035077452659607045,0.9,0.27105151163663976,0.0,0.0
citeseer,0,2808,4,5,5,1,0,1,0.39375641564067276,0.10356545448303223,-0.5690972765028157,0.42032091394202825,0.989418190444844,0.5937927699969717,neighbor_support,0.9,-0.8003835172205024,-1.0624986553397515,0.20032293796539308,0.19930702447891235,0.0,0.9,0.03096330275229358,0.3835125448028674,0.0,0.0,0.0,0.0,-0.26211513811924914,-0.001015913486480724,0.9,0.3525492420505738,0.0,0.0
citeseer,0,2879,0,5,5,1,0,1,0.37667571431323993,0.018788963556289673,-0.43621200915500236,0.7157861325376514,1.151998141692654,0.6949872307741538,neighbor_support,0.8529924563386578,-0.6769706596196623,-0.7146465014681342,0.2020354747772217,0.21097147464752197,0.0008896500772737246,0.8538821064159315,0.037833525610164516,0.36557905294233217,0.0,0.0,0.0,0.0,-0.03767584184847195,0.008935999870300276,0.8529924563386578,0.32774552733216766,0.0,0.0
citeseer,0,2914,1,0,1,0,1,1,0.39375641564067276,0.19947147369384766,-0.3523003569533334,0.21216431312352121,0.5644646700768546,0.6080540973367276,neighbor_support,0.9,-0.6041940917225361,-1.0583059643448423,0.2075251340866089,0.2038036108016968,0.0,0.9,0.04436860068259386,0.16666666666666666,0.0,0.0,0.0,0.0,-0.4541118726223061,-0.0037215232849120983,0.9,0.1222980659840728,0.0,0.0
citeseer,0,2970,1,0,1,0,1,1,0.34639274400713865,0.046436041593551636,-0.19371188412554746,0.12607403710837817,0.31978592123392563,0.7316812241510455,neighbor_support,0.3926185004297007,-0.7585249056593895,-0.8629377869322311,0.20963935852050783,0.20564632415771486,0.24592994982164915,0.6385484502513499,0.10924371319168504,0.14481704963154454,0.0,0.0,0.0,0.0,-0.10441288127284165,-0.003993034362792969,0.3926185004297007,0.03557333643985951,0.0,0.0
citeseer,0,2974,0,5,5,1,0,1,0.5284410876501896,0.05581367015838623,-0.4021432645754793,0.6866888736660892,1.0888321382415684,0.6524061543521886,neighbor_support,0.8563392686914686,-0.6399641552000711,-0.7518411505904401,0.19835264682769777,0.21370742321014405,0.0015431650183413887,0.85788243370981,0.03792507877855269,0.36694016733657525,0.0,0.0,0.0,0.0,-0.111876995390369,0.015354776382446284,0.8563392686914686,0.3290150885580226,0.0,0.0
citeseer,0,3061,4,2,2,1,0,1,0.382842028376428,0.22634175419807434,-0.7408388854651288,-0.4482446947199482,0.29259419074518056,0.3993629037646766,neighbor_support,0.8700191527179146,-0.9613621229046088,-1.8975508802121612,0.20447394847869874,0.19770095348358155,0.0005120016686246727,0.8705311543865393,0.015537287292156622,0.38107407762209217,0.0,0.0,0.0,0.0,-0.9361887573075525,-0.0067729949951171875,0.8700191527179146,0.3655367903299355,0.0,0.0
citeseer,0,3194,1,5,5,1,0,1,0.44322665132145356,0.12291361391544342,-0.9081193450486627,-0.14469456729508967,0.763424777753573,0.5028077806840624,neighbor_support,0.9,-1.1201385886307795,-1.630156541609981,0.205193305015564,0.20194942951202394,0.0,0.9,0.006825938566552901,0.3835125448028674,0.0,0.0,0.0,0.0,-0.5100179529792015,-0.00324387550354005,0.9,0.3766866062363145,0.0,0.0
citeseer,1,93,4,5,5,1,0,1,0.39375641564067276,0.06255939602851868,-0.7893072227042968,0.294931188540577,1.0842384112448737,0.6153145504712315,neighbor_support,0.9,-1.0136468016507283,-1.2028608623314736,0.20100624561309816,0.2139892339706421,0.0,0.9,0.023333333333333334,0.38380281690140844,0.0,0.0,0.0,0.0,-0.1892140606807453,0.01298298835754394,0.9,0.3604694835680751,0.0,0.0
citeseer,1,112,1,0,0,1,0,1,0.3936384191425473,0.19238442182540894,-0.29581911709962605,0.3167878120646105,0.6126069291642365,0.6360251958413496,neighbor_support,0.8994876427216755,-0.540277560589765,-0.9410904560221357,0.20899286270141604,0.21166412830352785,0.00019376673338599552,0.8996814094550615,0.035271814055336866,0.1465327303281569,0.0,0.0,0.0,0.0,-0.40081289543237075,0.002671265602111811,0.8994876427216755,0.11126091627282003,0.0,0.0
citeseer,1,298,1,2,2,1,0,1,0.44322665132145356,0.14765560626983643,-0.2743301454708451,0.6229997356800718,0.8973298811509169,0.6021444007793052,neighbor_support,0.9,-0.5588188338591861,-0.8574829383061551,0.2056154489517212,0.21196746826171875,0.0,0.9,0.07887323943661972,0.3685152057245081,0.0,0.0,0.0,0.0,-0.298664104446969,0.006352019309997542,0.9,0.28964196628788835,0.0,0.0
citeseer,1,309,2,3,3,1,0,1,0.3935845432830223,0.050680458545684814,-0.6280199058844784,0.48608348671191326,1.1141033925963917,0.6554794093148654,neighbor_support,0.8994070935421964,-0.8705847816256006,-0.9996012369435588,0.1994606614112854,0.203588604927063,0.00012885109214736046,0.8995359446343437,0.04297536323768939,0.3825601740940654,0.0,0.0,0.0,0.0,-0.12901645531795825,0.004127943515777582,0.8994070935421964,0.339584810856376,0.0,0.0
citeseer,1,326,0,3,0,0,1,1,0.434333322985015,0.28897541761398315,-0.3221915735302516,-0.32004505213273404,0.0021465213975175312,0.3698824554424091,neighbor_support,0.87585585503683,-0.5900370531749413,-1.770772802695807,0.20300986766815188,0.2008537530899048,0.00013215845478589395,0.8759880134916159,0.0647034535217519,0.37388598398155215,0.0,0.0,0.0,0.0,-1.1807357495208657,-0.002156114578247076,0.87585585503683,0.30918253045980026,0.0,0.0
citeseer,1,407,0,4,3,0,0,1,0.3809058304331849,0.1271178126335144,-0.5685728310506849,-0.27182636216011713,0.29674646889056777,0.4255683391374137,neighbor_support,0.865074674765653,-0.8667972276878011,-1.7347997374051076,0.20000004768371582,0.20000011920928956,0.0002287451741298509,0.8653034199397829,0.0979956037792705,0.39766983609591805,0.0,0.0,0.0,0.0,-0.8680025097173065,7.152557374157098e-08,0.865074674765653,0.2996742323166476,0.0,0.0
citeseer,1,447,2,5,5,1,0,1,0.4431611429927195,0.054995983839035034,-0.577545575946246,0.5695205839234946,1.1470661598697407,0.6392719300543309,neighbor_support,0.899730890348976,-0.797290012991981,-0.9274722442178158,0.2008305549621582,0.21343669891357422,9.223716344202e-05,0.899823127512418,0.018821644920134713,0.3837330017153182,0.0,0.0,0.0,0.0,-0.13018223122583483,0.012606143951416016,0.899730890348976,0.3649113567951835,0.0,0.0
citeseer,1,464,1,2,2,1,0,1,0.44322665132145356,0.21557706594467163,-0.5361128031766969,-0.3339492610704019,0.20216354210629495,0.41339009268381377,neighbor_support,0.9,-0.8173826500123034,-1.8047590310420414,0.20239660739898682,0.20229456424713135,0.0,0.9,0.07887323943661972,0.3685152057245081,0.0,0.0,0.0,0.0,-0.987376381029738,-0.00010204315185546875,0.9,0.28964196628788835,0.0,0.0
citeseer,1,599,2,3,3,1,0,1,0.39375641564067276,0.4906920939683914,-0.057660223035639564,0.08390042299035116,0.14156064602599072,0.38493477208806376,neighbor_support,0.9,-0.30498351018743347,-1.4006227822182162,0.20438947677612307,0.20177984237670898,0.0,0.9,0.04293381037567084,0.3827433628318584,0.0,0.0,0.0,0.0,-1.0956392720307828,-0.0026096343994140847,0.9,0.33980955245618755,0.0,0.0
citeseer,1,899,4,3,3,1,0,1,0.39375641564067276,0.2220662534236908,-0.3037310943434256,0.5059272190461322,0.8096583133895578,0.5167040209457863,neighbor_support,0.9,-0.5173690847651446,-0.9834447048056236,0.20252687931060792,0.20662856101989746,0.0,0.9,0.011111111111111112,0.3827433628318584,0.0,0.0,0.0,0.0,-0.466075620040479,0.00410168170928954,0.9,0.37163225172074726,0.0,0.0
citeseer,1,996,2,3,2,0,1,1,0.39375641564067276,0.41904962062835693,-0.10442978699653505,0.2362064327809992,0.3406362197775342,0.420760673623936,neighbor_support,0.9,-0.347363835790785,-1.2465373115205858,0.2000002384185791,0.20000038146972657,0.0,0.9,0.04293381037567084,0.3827433628318584,0.0,0.0,0.0,0.0,-0.8991734757298008,1.4305114745538638e-07,0.9,0.33980955245618755,0.0,0.0
citeseer,1,1150,5,2,2,1,0,1,0.3934906688245386,0.2976352870464325,-0.2349568651150059,0.3459245235020862,0.580881388617092,0.4783667255684435,neighbor_support,0.8988135694571417,-0.47257469971351884,-1.121594801292355,0.2000002384185791,0.20000040531158447,0.00046891413929632487,0.899282483596438,0.03714868204063749,0.3682364358864186,0.0,0.0,0.0,0.0,-0.649020101578836,1.6689300535999152e-07,0.8988135694571417,0.3310877538457811,0.0,0.0
citeseer,1,1362,0,1,2,0,0,1,0.37261711282408055,0.16050001978874207,-0.2399643235904453,0.17999317271905338,0.4199574963094987,0.5618975323971126,neighbor_support,0.5999952254637307,-0.5446162224126062,-0.8685384000228175,0.2098228693008423,0.21003828048706055,1.451645910592944e-06,0.5999966771096413,0.094827577875408,0.23849661514516896,0.0,0.0,0.0,0.0,-0.32392217761021125,0.00021541118621826172,0.5999952254637307,0.14366903726976094,0.0,0.0
citeseer,1,1404,5,2,3,0,0,1,0.3911124861518572,0.005473494529724121,-0.7781660809963806,-0.43549848109603656,0.34266759990034407,0.422134949335225,neighbor_support,0.8888434163871395,-1.0166008988658068,-1.8980624405319633,0.19594874382019045,0.20390672683715821,0.004017973993058577,0.8928613903801981,0.03846810005617722,0.3657958422185704,0.0,0.0,0.0,0.0,-0.8814615416661564,0.007957983016967762,0.8888434163871395,0.3273277421623932,0.0,0.0
citeseer,1,1516,3,4,4,1,0,1,0.39375641564067276,0.4735252857208252,-0.09248021767946345,0.17696558656382053,0.26944580424328396,0.38504409856198435,neighbor_support,0.9,-0.30812847973714763,-1.342102881847943,0.2045863151550293,0.2057351350784302,0.0,0.9,0.011061946902654867,0.41333333333333333,0.0,0.0,0.0,0.0,-1.0339744021107955,0.001148819923400879,0.9,0.40227138643067845,0.0,0.0
citeseer,1,1732,4,2,1,0,0,1,0.39375641564067276,0.3748573362827301,-0.17524527808158583,0.27740087442886563,0.4526461525104515,0.43456198438818666,neighbor_support,0.9,-0.3880265706790386,-1.192251826336536,0.20611462593078614,0.20113749504089357,0.0,0.9,0.006666666666666667,0.3685152057245081,0.0,0.0,0.0,0.0,-0.8042252556574974,-0.004977130889892573,0.9,0.3618485390578414,0.0,0.0
citeseer,1,2055,2,4,4,1,0,1,0.44322665132145356,0.03651160001754761,-0.47486582430662805,0.7697587724577186,1.2446245967643468,0.6455600489123975,neighbor_support,0.9,-0.6794653792206828,-0.7542222392508589,0.19923282861709596,0.21064767837524415,0.0,0.9,0.005366726296958855,0.41333333333333333,0.0,0.0,0.0,0.0,-0.07475686003017601,0.011414849758148188,0.9,0.4079666070363745,0.0,0.0
citeseer,1,2218,4,5,5,1,0,1,0.34846763101294337,0.07067745923995972,-0.24616776720630798,0.018530328552892272,0.2646980957592002,0.5121526265248014,neighbor_support,0.31481912355313046,-0.7873139389261112,-0.9561027429136758,0.20455098152160645,0.1983399033546448,0.21997395266644057,0.5347930762195711,0.11662123753175624,0.24150009189235222,0.0,0.0,0.0,0.0,-0.16878880398756457,-0.006211078166961648,0.31481912355313046,0.12487885436059598,0.0,0.0
citeseer,1,2306,3,5,5,1,0,1,0.44314946321260473,0.01463291049003601,-0.7835391185178895,0.005984645422716012,0.7895237639406055,0.5069163186639143,neighbor_support,0.8997881494824894,-0.9933160199404444,-1.4860656624107755,0.1964959740638733,0.2085381031036377,3.4426236188063396e-06,0.8997915921061083,0.013277484735062798,0.38372061262374557,0.0,0.0,0.0,0.0,-0.49274964247033115,0.012042129039764399,0.8997881494824894,0.3704431278886828,0.0,0.0
citeseer,1,2317,1,2,1,0,1,1,0.39375641564067276,0.4225591719150543,-0.05968231551541964,0.2056384975616116,0.26532081307703126,0.42574063459224604,neighbor_support,0.9,-0.3478313012975594,-1.2599830576311277,0.20927574634552004,0.19710634946823122,0.0,0.9,0.07887323943661972,0.3685152057245081,0.0,0.0,0.0,0.0,-0.9121517563335684,-0.012169396877288824,0.9,0.28964196628788835,0.0,0.0
citeseer,1,2364,5,3,3,1,0,1,0.44232592575504087,0.33142508566379547,-0.33699861157446465,0.05576590243432053,0.3927645140087852,0.422641612377467,neighbor_support,0.897560995460067,-0.5581490996711043,-1.4236132974100784,0.20000028610229492,0.20000033378601076,7.045510618811986e-06,0.8975680409706858,0.021143156483725903,0.38181082508770237,0.0,0.0,0.0,0.0,-0.8654641977389741,4.7683715836965845e-08,0.897560995460067,0.3606676686039765,0.0,0.0
citeseer,1,2365,1,0,1,0,1,1,0.44322665132145356,0.3068222105503082,-0.18139825232158463,0.19972355780877016,0.3811218101303548,0.5455545410339434,neighbor_support,0.9,-0.4257980527565031,-1.0600859320991194,0.20918853282928468,0.2132577657699585,0.0,0.9,0.035211267605633804,0.14655172413793102,0.0,0.0,0.0,0.0,-0.6342878793426163,0.004069232940673823,0.9,0.11134045653229721,0.0,0.0
citeseer,1,2417,1,2,2,1,0,1,0.5161779667840136,0.1639578938484192,-0.5946325778578,-0.16884244772191706,0.42579013013588296,0.45228977554332067,neighbor_support,0.897617493796198,-0.8718601628663802,-1.6512686411605677,0.1978552579879761,0.21652934551239014,0.00045908422613804444,0.8980765780223361,0.07891324279446608,0.3678202699039244,0.0,0.0,0.0,0.0,-0.7794084782941875,0.018674087524414046,0.897617493796198,0.2889070271094583,0.0,0.0
citeseer,1,2483,2,1,2,0,1,1,0.44322665132145356,0.32594573497772217,-0.20185380573137512,0.24296504231336694,0.44481884804474203,0.475342076873387,neighbor_support,0.9,-0.45806734231803425,-1.1823445717472634,0.2061240911483765,0.2069997549057007,0.0,0.9,0.05008944543828265,0.3183098591549296,0.0,0.0,0.0,0.0,-0.7242772294292291,0.0008756637573242021,0.9,0.26822041371664695,0.0,0.0
citeseer,1,2685,3,5,3,0,1,1,0.39375641564067276,0.1628822386264801,-0.5489287475015145,0.30199135443865593,0.8509201019401704,0.5274861271802096,neighbor_support,0.9,-0.7590480311228046,-1.186690984786361,0.19684494733810426,0.2048795223236084,0.0,0.9,0.01327433628318584,0.38380281690140844,0.0,0.0,0.0,0.0,-0.4276429536635563,0.00803457498550414,0.9,0.3705284806182226,0.0,0.0
citeseer,1,2695,3,0,1,0,0,1,0.39375641564067276,0.35912421345710754,-0.2018368844578046,0.04605022104424525,0.24788710550204984,0.49344381517071634,neighbor_support,0.9,-0.4175818452933543,-1.2055962220267913,0.1991520404815674,0.2050947189331055,0.0,0.9,0.016592920353982302,0.14655172413793102,0.0,0.0,0.0,0.0,-0.788014376733437,0.0059426784515380915,0.9,0.12995880378394872,0.0,0.0
citeseer,1,2868,4,2,2,1,0,1,0.5854090636876791,0.34525781869888306,-0.05262354104551804,0.21848581074184212,0.2711093517873602,0.4135438300247919,neighbor_support,0.7087871256118451,-0.3978051341545209,-1.1192178147431675,0.20252392292022706,0.20609376430511475,0.09361910125784,0.8024062268696851,0.04903856893093581,0.32920363431020977,0.0,0.0,0.0,0.0,-0.7214126805886466,0.0035698413848876953,0.7087871256118451,0.28016506537927394,0.0,0.0
citeseer,1,3319,4,1,1,1,0,1,0.39375641564067276,0.1021808385848999,-0.5606444924416322,0.3950812384525244,0.9557257308941566,0.6164946353464014,neighbor_support,0.9,-0.7795754473747987,-1.03164594095387,0.1989309549331665,0.20841732025146487,0.0,0.9,0.02,0.3183098591549296,0.0,0.0,0.0,0.0,-0.2520704935790714,0.009486365318298356,0.9,0.2983098591549296,0.0,0.0
pubmed,0,32,2,1,2,0,1,1,0.38815246855802576,0.43352770805358887,-0.07209595135571698,0.26677480075152094,0.33887075210723794,0.3959493837814504,neighbor_support,0.8697391183122737,-0.3332668348287954,-1.2621272939725585,0.19971230030059817,0.22283630371093752,0.015130224564579627,0.8848693428768533,0.046328358607900605,0.42119644813628865,0.0,0.0,0.0,0.0,-0.9288604591437631,0.02312400341033935,0.8697391183122737,0.374868089528388,0.0,0.0
pubmed,0,146,0,2,2,1,0,1,0.4827814017797741,0.3125070631504059,-0.09115705591000889,0.4168191535437529,0.5079762094537618,0.4839959480701117,neighbor_support,0.8948846029575939,-0.4363227948788014,-1.096907827352153,0.2173027276992798,0.20740056037902832,0.002555654332420005,0.8974402572900139,0.1253073569370927,0.4088861632268638,0.0,0.0,0.0,0.0,-0.6605850324733518,-0.009902167320251481,0.8948846029575939,0.28357880628977106,0.0,0.0
pubmed,0,186,1,2,2,1,0,1,0.44322653286668023,0.230184406042099,-0.21037676888901496,0.5550931645340811,0.7654699334230961,0.5124214859356905,neighbor_support,0.89999937952165,-0.48599499378841904,-0.95477047029414,0.22662644386291506,0.1999541759490967,3.0065046200730515e-07,0.899999680172112,0.048991480386027,0.40990977870701234,0.0,0.0,0.0,0.0,-0.46877547650572093,-0.026672267913818354,0.89999937952165,0.3609182983209853,0.0,0.0
pubmed,0,232,1,2,1,0,1,1,0.3178635935476882,0.07391664385795593,-0.07519674902195178,0.44337554706267746,0.5185722960846293,0.5815744591144163,neighbor_support,0.49017876072504896,-0.621841099790364,-0.7699455166372086,0.2065502405166626,0.19251689910888672,0.2049106196238928,0.6950893803489417,0.13518349062785678,0.3257147842420576,0.0,0.0,0.0,0.0,-0.1481044168468446,-0.014033341407775873,0.49017876072504896,0.1905312936142008,0.0,0.0
pubmed,0,352,2,1,1,1,0,1,0.3937562551909452,0.33124014735221863,-0.18527809860630776,0.4298994034735095,0.6151775020798173,0.44999483024195897,neighbor_support,0.8999995666170434,-0.4110390148506373,-1.1034612707517641,0.18564937114715577,0.20580039024353028,1.6869243425967824e-10,0.8999995667857358,0.04011154492848135,0.4275607171960076,0.0,0.0,0.0,0.0,-0.6924222559011268,0.02015101909637451,0.8999995666170434,0.38744917226752623,0.0,0.0
pubmed,0,466,2,1,2,0,1,1,0.393756409071455,0.06745949387550354,-0.40843593001105105,0.7850796537340943,1.1935155837451452,0.6148309714973696,neighbor_support,0.8999999803332246,-0.6280485177689559,-0.7631991869660569,0.17950104475021364,0.22071795463562013,1.9298876116540446e-09,0.8999999822631122,0.04011154107780358,0.4275609038014189,0.0,0.0,0.0,0.0,-0.13515066919710106,0.041216909885406494,0.8999999803332246,0.38744936272361535,0.0,0.0
pubmed,0,484,0,1,0,0,1,1,0.39375641564067276,0.001116931438446045,-0.4401570706129373,0.8319293726980418,1.272086443310979,0.6991860865792726,neighbor_support,0.9,-0.6954923909570004,-0.6977340094106751,0.20742311477661135,0.20210247039794924,0.0,0.9,0.04791220556745182,0.4275609117107676,0.0,0.0,0.0,0.0,-0.002241618453674654,-0.005320644378662115,0.9,0.3796487061433158,0.0,0.0
pubmed,0,497,1,2,2,1,0,1,0.39375641564067276,0.04303020238876343,-0.38542165619233504,0.7807344430327667,1.1661560992251019,0.6638729850595951,neighbor_support,0.9,-0.6510205336236714,-0.7371344274102852,0.21660752296447755,0.2079589605331421,0.0,0.9,0.04899135446685879,0.4099099099099099,0.0,0.0,0.0,0.0,-0.08611389378661383,-0.008648562431335438,0.9,0.36091855544305107,0.0,0.0
pubmed,0,704,2,1,1,1,0,1,0.39375641564067276,0.2489466667175293,-0.3113816045012091,0.4334446492208018,0.744826253722011,0.48231511877045274,neighbor_support,0.9,-0.5445120340399343,-1.1050988951269898,0.19301888942718506,0.21098263263702394,0.0,0.9,0.04011154011154011,0.4275609117107676,0.0,0.0,0.0,0.0,-0.5605868610870555,0.017963743209838873,0.9,0.3874493715992275,0.0,0.0
pubmed,0,746,2,1,1,1,0,1,0.4934319444743225,0.20072028040885925,0.03308502801217164,0.2736684596865488,0.24058343167437715,0.40904674225271526,neighbor_support,0.43134708516376696,-0.5102281266615645,-0.9171953284583834,0.18852485418319703,0.21314051151275637,0.2228564324643497,0.6542035176281167,0.1319318680261894,0.3235197590040591,0.0,0.0,0.0,0.0,-0.4069672017968189,0.024615657329559337,0.43134708516376696,0.1915878909778697,0.0,0.0
pubmed,0,836,0,1,1,1,0,1,0.39375641564067276,0.24568817019462585,-0.24533573032791592,0.5109751764169946,0.7563109067449105,0.4991717892694866,neighbor_support,0.9,-0.5056472517294132,-1.0288243808473618,0.21239931583404542,0.21223864555358887,0.0,0.9,0.04791220556745182,0.4275609117107676,0.0,0.0,0.0,0.0,-0.5231771291179487,-0.00016067028045654852,0.9,0.3796487061433158,0.0,0.0
pubmed,0,840,2,1,1,1,0,1,0.6320169238452493,0.2380353808403015,-0.1907484849726207,0.4789004492476532,0.6696489342202738,0.4916098440208162,neighbor_support,0.8120782980789866,-0.4796263865749624,-0.9650103936847481,0.22146949768066407,0.21574018001556397,0.01895874650574977,0.8310370445847364,0.04844965741592789,0.39713361833210087,0.0,0.0,0.0,0.0,-0.48538400710978563,-0.005729317665100098,0.8120782980789866,0.348683960916173,0.0,0.0
pubmed,0,950,2,1,2,0,1,1,0.48371486449393064,0.07246902585029602,-0.42270789168766687,0.7207728735246046,1.1434807652122716,0.6237093522105096,neighbor_support,0.8999385940083661,-0.651559449932519,-0.8012597438360933,0.18870877027511598,0.19452816247940063,2.201260987058763e-05,0.8999606066182366,0.04012077535986557,0.42754384826306063,0.0,0.0,0.0,0.0,-0.1497002939035743,0.005819392204284651,0.8999385940083661,0.38742307290319505,0.0,0.0
pubmed,0,1037,2,1,2,0,1,1,0.4632704316190461,0.25949084758758545,-0.21817691849112478,-0.16086646957012066,0.05731044892100412,0.37224321936011157,neighbor_support,0.4167854092255345,-0.4625100516609239,-0.9936842445662925,0.19157449007034302,0.19762448072433472,0.005291335245044873,0.42207674447057936,0.04746730785441124,0.21311654980125772,0.0,0.0,0.0,0.0,-0.5311741929053686,0.006049990653991699,0.4167854092255345,0.16564924194684646,0.0,0.0
pubmed,0,1095,1,2,2,1,0,1,0.4432254840355772,0.27248576283454895,-0.20332632414776536,0.4862293156418267,0.6895556397895921,0.49119179509629657,neighbor_support,0.8999956276703904,-0.45474924854807386,-1.0157760022738116,0.2024298906326294,0.19209983348846438,1.2206577433840563e-06,0.8999968483281339,0.04899181310993573,0.40990863609904005,0.0,0.0,0.0,0.0,-0.5610267537257377,-0.010330057144165017,0.8999956276703904,0.3609168229891043,0.0,0.0
pubmed,0,1197,0,2,2,1,0,1,0.6169379841316779,0.06744948029518127,-0.1828728904101292,0.6590630495635328,0.841935939973662,0.6661961379460113,neighbor_support,0.7409237343722903,-0.6279664244862568,-0.7630837364230618,0.22291646003723145,0.22358455657958987,0.07953787914593627,0.8204616135182266,0.14263919489295993,0.3781006158887782,0.0,0.0,0.0,0.0,-0.13511731193680498,0.0006680965423584151,0.7409237343722903,0.23546142099581827,0.0,0.0
pubmed,0,1271,0,2,2,1,0,1,0.5954549203117022,0.2538650333881378,0.060393600200177644,0.2985274879102129,0.23813388771003524,0.4389646427294454,neighbor_support,0.5602475379183087,-0.4669163967870684,-0.9859959952534738,0.21878647804260254,0.23721101284027102,0.15244565490197187,0.7126931928202805,0.15607786404267165,0.33461927750313514,0.0,0.0,0.0,0.0,-0.5190795984664054,0.01842453479766848,0.5602475379183087,0.17854141346046348,0.0,0.0
pubmed,0,1385,2,1,1,1,0,1,0.6080307436384854,0.2665973901748657,-0.12676039407303263,0.3392551008794338,0.4660154949524664,0.4393858076770049,neighbor_support,0.6849460208567777,-0.45685912059476336,-1.0032871319542884,0.1859283208847046,0.21842114925384523,0.07322106196699374,0.7581670828237714,0.0709493436700324,0.3659540007561055,0.0,0.0,0.0,0.0,-0.546428011359525,0.032492828369140636,0.6849460208567777,0.2950046570860731,0.0,0.0
pubmed,0,1469,2,1,1,1,0,1,0.6458528812321976,0.011009305715560913,-0.4380287323584012,0.8338677853688962,1.2718965177272974,0.6817035177324534,neighbor_support,0.8970783517374765,-0.6822138068408116,-0.7042336590420898,0.20202267169952393,0.21262667179107667,0.001453483952153272,0.8985318356896298,0.040708918830733166,0.42694293693027946,0.0,0.0,0.0,0.0,-0.022019852201278223,0.01060400009155274,0.8970783517374765,0.3862340180995463,0.0,0.0
pubmed,0,1489,2,1,2,0,1,1,0.43057164444297374,0.025028467178344727,-0.37397178845870266,0.7817079014879291,1.1556796899466317,0.6624266241108588,neighbor_support,0.8318849564236757,-0.6684270280953698,-0.7184944306155193,0.20644655227661135,0.22118864059448243,0.03394652500442899,0.8658314814281046,0.054062162355626824,0.41318221008086137,0.0,0.0,0.0,0.0,-0.05006740252014952,0.014742088317871077,0.8318849564236757,0.35912004772523454,0.0,0.0
pubmed,0,2032,0,2,0,0,1,1,0.3849748993365702,0.27014318108558655,0.09104540440211317,0.29537041969490674,0.20432501529279357,0.4368005619878416,neighbor_support,0.5854406747931133,-0.4540175688957134,-1.0080541239438265,0.2276416301727295,0.21369426250457765,0.15727959484770163,0.742720269640815,0.1601417482773954,0.3470100114933407,0.0,0.0,0.0,0.0,-0.5540365550481132,-0.013947367668151855,0.5854406747931133,0.1868682632159453,0.0,0.0
