dataset,split_id,node_id,bucket,true_label,mlp_pred,final_v3_pred,gcn_pred,appnp_pred,final_v3_changed_from_mlp,final_v3_beneficial_change,final_v3_harmful_change,mlp_margin,passed_uncertainty_gate,passed_reliability_gate,reliability,selected_tau,selected_rho,selected_b6,selected_weights_json,combined_top_score,combined_top_label
chameleon,1,1485,medium,2,4,4,2,2,0,0,0,0.5263782441616058,0,1,0.6087813685774034,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.34993586865123816,4
chameleon,1,1490,medium,0,1,1,2,2,0,0,0,0.7445754185318947,0,1,0.36566915343827966,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.32341447397538337,1
chameleon,1,1501,medium,2,0,0,2,2,0,0,0,0.5468664169311523,0,1,0.4155194682597026,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.05195568361457288,0
chameleon,1,1505,high,2,2,2,2,2,0,0,0,0.9903216441161931,0,1,0.38699908886723405,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5491715024966056,2
chameleon,1,1508,low,0,0,0,2,0,0,0,0,0.047265201807022095,1,1,0.4001738748744838,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.4031702547193673,0
chameleon,1,1509,high,3,3,3,3,3,0,0,0,0.9999844338667572,0,1,0.48926944215952367,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6329923873378166,3
chameleon,1,1514,medium,4,3,3,4,3,0,0,0,0.7815896347165108,0,1,0.4408161870689294,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4018185910074839,3
chameleon,1,1515,low,0,0,0,0,0,0,0,0,0.3853495717048645,0,0,0.2765909208939325,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.1697119475764867,0
chameleon,1,1517,low,3,0,0,3,0,0,0,0,0.21589010953903198,0,1,0.34304212556040464,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.016532847057341024,0
chameleon,1,1518,low,0,0,0,1,0,0,0,0,0.28207501769065857,0,1,0.39146345315792175,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.35608655587995536,0
chameleon,1,1525,high,4,4,4,4,4,0,0,0,0.9688121573999524,0,0,0.2602506474014183,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6724814206682276,4
chameleon,1,1529,medium,0,3,3,0,0,0,0,0,0.4421163648366928,0,1,0.4054086558805776,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.12915909754989624,3
chameleon,1,1534,medium,2,2,2,2,4,0,0,0,0.6382976025342941,0,1,0.4668814284940886,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.3925384668320515,2
chameleon,1,1536,low,3,2,2,3,2,0,0,0,0.38134920597076416,0,1,0.3612515279847544,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.1333905907356212,2
chameleon,1,1540,medium,3,3,3,3,3,0,0,0,0.7845025286078453,0,1,0.48926944215952367,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.45948459281734805,3
chameleon,1,1548,high,2,2,2,2,2,0,0,0,0.9998474063031608,0,1,0.43686209766352,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4743831648003722,2
chameleon,1,1550,low,0,0,0,1,0,0,0,0,0.28207501769065857,0,1,0.8261157932169088,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.566091314258026,0
chameleon,1,1554,medium,1,1,1,1,1,0,0,0,0.8047470599412918,0,1,0.747713697514722,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6688855798896944,1
chameleon,1,1567,high,3,3,3,2,3,0,0,0,0.995545987971127,0,1,0.4475108570327789,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6248894363727688,3
chameleon,1,1577,low,0,1,1,2,0,0,0,0,0.19857406616210938,0,1,0.40888393719172256,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.017649078190626402,1
chameleon,1,1578,low,0,0,0,0,0,0,0,0,0.28207501769065857,0,1,0.6591447044564713,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.441621491227173,0
chameleon,1,1580,low,1,1,0,0,0,1,0,1,0.017751306295394897,1,1,0.569901524329914,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.20021069972663225,0
chameleon,1,1581,low,2,4,4,2,3,0,0,0,0.10707789659500122,0,1,0.44025856671215163,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.09475690676373882,4
chameleon,1,1585,high,3,3,3,3,3,0,0,0,0.9999201988193818,0,1,0.39368928975445533,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6795034698998991,3
chameleon,1,1588,high,3,3,3,3,3,0,0,0,0.9955911762081087,0,1,0.4897730593108805,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.7560041114456773,3
chameleon,1,1590,high,3,4,4,3,4,0,0,0,0.9942729840986431,0,1,0.8693482833333945,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.934284889535827,4
chameleon,1,1593,high,4,2,2,4,4,0,0,0,0.9989185008453205,0,1,0.3933729284136341,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5370645823112788,2
chameleon,1,1595,low,1,0,0,1,0,0,0,0,0.28207501769065857,0,1,0.8627222009418575,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.518066234142458,0
chameleon,1,1601,medium,4,2,2,4,4,0,0,0,0.8788716122508049,0,1,0.48165668756981167,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.50933076800429,2
chameleon,1,1620,high,0,0,0,0,0,0,0,0,0.9974935554200783,0,1,0.33946616130281043,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6065846544526203,0
chameleon,1,1626,high,3,3,3,4,4,0,0,0,0.9738851543515921,0,1,0.5490697750019714,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5072940231731043,3
chameleon,1,1638,medium,1,3,3,3,0,0,0,0,0.7134317457675934,0,1,0.38751009854166,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.3522873650431078,3
chameleon,1,1645,high,3,3,3,3,3,0,0,0,0.9880809136666358,0,1,0.48926944215952367,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6127771593781735,3
chameleon,1,1648,high,3,3,3,3,3,0,0,0,0.9952828173991293,0,1,0.4562870778222341,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6963746602801364,3
chameleon,1,1649,low,3,0,0,3,0,0,0,0,0.3883747011423111,0,1,0.47477596273329575,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.018751383603987565,0
chameleon,1,1650,high,2,2,2,0,0,0,0,0,0.9347297549247742,0,1,0.3503597925715951,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4589187743958414,2
chameleon,1,1658,low,1,0,0,2,0,0,0,0,0.29363617300987244,0,1,0.7469076516169592,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.1590763027549849,0
chameleon,1,1668,medium,1,1,1,0,0,0,0,0,0.8579724580049515,0,1,0.5510689562090526,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.48005152900659925,1
chameleon,1,1670,high,4,3,3,2,3,0,0,0,0.9999366086667578,0,1,0.43350335352097175,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6413228611110684,3
chameleon,1,1671,low,1,2,2,2,2,0,0,0,0.21343454718589783,0,1,0.3726183435242134,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.005229639470287012,2
chameleon,1,1676,high,2,2,2,3,3,0,0,0,0.9937571652699262,0,1,0.5168903452942595,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4594798760576795,2
chameleon,1,1677,high,2,3,3,2,3,0,0,0,0.950071956962347,0,1,0.6845998836416718,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.746750292492055,3
chameleon,1,1678,high,0,0,0,0,0,0,0,0,0.9943383884383366,0,1,0.709132403391772,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.7630723469700722,0
chameleon,1,1685,medium,4,2,2,4,4,0,0,0,0.7344598397612572,0,0,0.2783008753332326,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.2449803369157342,2
chameleon,1,1688,high,0,0,0,2,0,0,0,0,0.975644021295011,0,1,0.39449364173332463,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6766858795897751,0
chameleon,1,1696,high,0,0,0,0,0,0,0,0,0.9983549797325395,0,1,0.39375641564067276,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.49399117141414894,0
chameleon,1,1698,low,1,4,4,0,1,0,0,0,0.3677626699209213,0,1,0.31269533923238585,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.06198321203696562,4
chameleon,1,1709,medium,4,3,3,2,2,0,0,0,0.8646609857678413,0,1,0.45688483332505064,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.49886141378768223,3
chameleon,1,1714,high,4,4,4,2,3,0,0,0,0.993168645305559,0,1,0.4747319196810502,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6677761272629243,4
chameleon,1,1717,medium,0,1,1,4,3,0,0,0,0.9309442490339279,0,1,0.4202712375635962,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.46678762664332785,1
chameleon,1,1720,medium,4,4,4,4,4,0,0,0,0.7797631919384003,0,1,0.814536567546488,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6354239182869866,4
chameleon,1,1722,high,3,0,0,0,0,0,0,0,0.9486986584961414,0,1,0.38748656319657515,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.48452738932220096,0
chameleon,1,1724,medium,3,1,1,1,1,0,0,0,0.9234373439103365,0,1,0.7936741230282275,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.7701786739894388,1
chameleon,1,1728,high,3,3,3,3,3,0,0,0,0.9782981732860208,0,1,0.48632543724417454,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6007466596606306,3
chameleon,1,1729,low,1,4,4,4,2,0,0,0,0.1554812490940094,0,1,0.3960219807420498,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.0023446138312682163,4
chameleon,1,1737,medium,2,0,0,0,2,0,0,0,0.9000887498259544,0,1,0.6285117192315807,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5613505135282104,0
chameleon,1,1740,medium,4,4,4,4,4,0,0,0,0.4531727135181427,0,1,0.7116500298941376,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.28493138435735155,4
chameleon,1,1746,high,3,3,3,3,3,0,0,0,0.9993856022629188,0,1,0.48926944215952367,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6305988936126229,3
chameleon,1,1747,low,1,3,3,1,1,0,0,0,0.09913948178291321,0,1,0.4245685321288657,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.23790329296712148,1
chameleon,1,1766,high,2,2,2,0,0,0,0,0,0.9721809020265937,0,1,0.3503597925715951,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.49464693825448147,2
chameleon,1,1767,high,2,2,2,2,2,0,0,0,0.9959028562298045,0,1,0.43686209766352,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4760303928813091,2
chameleon,1,1780,high,2,2,2,2,0,0,0,0,0.9985706770094112,0,1,0.3894737814555162,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5858917460900659,2
chameleon,1,1782,low,1,0,0,1,0,0,0,0,0.28207501769065857,0,1,0.892299536003999,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5889662731435303,0
chameleon,1,1784,low,3,0,0,3,3,0,0,0,0.21440938115119934,0,1,0.35109412396689804,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.3504554923314216,0
chameleon,1,1786,medium,0,1,1,0,0,0,0,0,0.7988308221101761,0,1,0.5436849579786242,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5495216927381901,1
chameleon,1,1790,medium,4,4,4,4,4,0,0,0,0.47364386916160583,0,1,0.6844392968627102,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6510997865675604,4
chameleon,1,1802,low,1,0,0,0,0,0,0,0,0.28207501769065857,0,1,0.4106971904614651,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.19935491894515206,0
chameleon,1,1806,medium,1,4,4,1,1,0,0,0,0.8975474610924721,0,1,0.36002496666893014,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.42918284814273017,4
chameleon,1,1812,medium,3,3,3,4,2,0,0,0,0.7984274327754974,0,1,0.4144550234499695,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.33597937686375634,3
chameleon,1,1816,low,1,0,0,0,0,0,0,0,0.20484238862991333,0,1,0.7849211674943338,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.13530954009554969,0
chameleon,1,1818,medium,3,4,4,4,4,0,0,0,0.6615218222141266,0,1,0.7822690022783316,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4695637616929912,4
chameleon,1,1822,medium,1,1,1,1,0,0,0,0,0.9139543659985065,0,1,0.347026395265079,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5497614377877924,1
chameleon,1,1823,high,0,0,0,1,0,0,0,0,0.9997833113520755,0,1,0.8261157932169088,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.8656042173812748,0
chameleon,1,1824,low,4,1,4,4,2,1,1,0,0.0015447437763214111,1,1,0.4462237119757837,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.2393872463554591,4
chameleon,1,1826,low,0,1,1,0,0,0,0,0,0.3072318434715271,0,1,0.39375641564067276,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.13159218936908354,1
chameleon,1,1837,medium,2,1,1,2,2,0,0,0,0.9069203697144985,0,1,0.4477152676637803,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4647296572771299,1
chameleon,1,1838,medium,0,0,0,0,0,0,0,0,0.8448654562234879,0,1,0.5003946298806085,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6731622403602429,0
chameleon,1,1840,medium,0,4,4,0,0,0,0,0,0.6530536860227585,0,1,0.44322665132145356,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.2379920217831734,4
chameleon,1,1844,low,0,1,1,0,0,0,0,0,0.13506045937538147,0,1,0.3502873147756647,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.11109928589897476,1
chameleon,1,1854,high,4,1,1,2,1,0,0,0,0.9588193967938423,0,1,0.42964377789337554,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5181669961268861,1
chameleon,1,1859,low,2,0,0,3,3,0,0,0,0.30781781673431396,0,1,0.34894616651551247,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.04803612456321904,0
chameleon,1,1860,high,2,4,4,0,0,0,0,0,0.9431122057139874,0,1,0.45692380103084895,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4522308310874347,4
chameleon,1,1867,high,4,4,4,4,4,0,0,0,0.9853393924422562,0,1,0.893662511743656,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",1.0349367630916684,4
chameleon,1,1870,high,3,1,1,3,4,0,0,0,0.9873890546150506,0,1,0.39368928975445533,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.37866322306603134,1
chameleon,1,1882,high,4,4,4,3,4,0,0,0,0.999999997636452,0,1,0.5045664524544038,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6608681121366571,4
chameleon,1,1884,low,0,0,0,1,1,0,0,0,0.31550559401512146,0,1,0.4502035585988793,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.07669756934369996,0
chameleon,1,1886,low,0,0,0,0,0,0,0,0,0.28207501769065857,0,1,0.5897676418964125,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4047823563554674,0
chameleon,1,1888,high,1,1,1,1,0,0,0,0,0.9999973795360688,0,1,0.5589662026706658,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.7752923945572969,1
chameleon,1,1889,low,0,0,0,4,4,0,0,0,0.28207501769065857,0,1,0.5568805900093295,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.20588477630429647,0
chameleon,1,1904,low,0,0,0,0,0,0,0,0,0.28207501769065857,0,1,0.39375641564067276,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.20711841537888165,0
chameleon,1,1906,low,1,0,0,1,0,0,0,0,0.28207501769065857,0,1,0.8627222009418575,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.518066234142458,0
chameleon,1,1907,medium,4,3,3,4,4,0,0,0,0.9219042435288429,0,1,0.4505505141011519,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.4086257994958795,3
chameleon,1,1915,high,4,4,4,4,4,0,0,0,0.9932433231733739,0,1,0.6773735196095192,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.7093908530823122,4
chameleon,1,1923,high,4,4,4,2,3,0,0,0,0.9760451093316078,0,1,0.48038311252746185,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.6538372763623874,4
chameleon,1,1924,medium,2,4,4,4,3,0,0,0,0.6853960901498795,0,1,0.7784869297082309,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5052780125401592,4
chameleon,1,1925,low,3,1,1,2,3,0,0,0,0.29191362857818604,0,1,0.5063631144747124,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",-0.0666430723783131,1
chameleon,1,1932,high,3,3,3,3,4,0,0,0,0.994171294150874,0,1,0.7999866839522061,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.7441772888349619,3
chameleon,1,1960,high,0,0,0,2,0,0,0,0,0.9838372794911265,0,1,0.4220345811112733,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5967713798248069,0
chameleon,1,1971,low,3,2,2,3,3,0,0,0,0.30155178904533386,0,1,0.45867969277159304,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.06971912020800416,2
chameleon,1,1979,low,0,0,0,3,3,0,0,0,0.28207501769065857,0,1,0.4213795285026123,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.17432169540982767,0
chameleon,1,1980,high,3,2,2,3,2,0,0,0,0.9999729385081082,0,1,0.4142991812508063,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.5809519164696266,2
chameleon,1,1981,low,3,3,3,3,3,0,0,0,0.14857816696166992,0,1,0.48926944215952367,0.05,0.3,0.4,"{'b1': 1.0, 'b2': 0.6, 'b3': 0.0, 'b4': 0.5, 'b5': 0.3, 'b6': 0.4}",0.06853654860853547,3
