dataset,split_id,node_id,bucket,true_label,mlp_pred,final_v3_pred,gcn_pred,appnp_pred,final_v3_changed_from_mlp,final_v3_beneficial_change,final_v3_harmful_change,mlp_margin,passed_uncertainty_gate,passed_reliability_gate,reliability,selected_tau,selected_rho,selected_b6,selected_weights_json,combined_top_score,combined_top_label
citeseer,2,1991,medium,1,1,1,1,1,0,0,0,0.9252783395349979,0,1,0.6714055359473373,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.7397810057203125,1
citeseer,2,1998,low,1,2,2,1,2,0,0,0,0.6364727467298508,1,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.04478702142864241,2
citeseer,2,2002,low,5,0,2,2,2,1,0,0,0.1976318359375,1,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.10698953399159467,2
citeseer,2,2004,low,1,0,0,0,0,0,0,0,0.21514415740966797,1,1,0.5281109349711218,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.14501634845627112,0
citeseer,2,2007,high,3,3,3,3,3,0,0,0,0.9997079797685728,0,1,0.7765599644867152,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4627594879364325,3
citeseer,2,2014,low,1,1,1,1,1,0,0,0,0.20273622870445251,1,1,0.614598495500747,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.21218207615782703,1
citeseer,2,2015,medium,3,3,3,3,3,0,0,0,0.9179234057664871,0,1,0.776545964175393,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4159095790702922,3
citeseer,2,2018,medium,1,1,1,1,1,0,0,0,0.9210452772676945,0,1,0.7270897489740061,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.34011962103419,1
citeseer,2,2021,low,2,2,2,2,2,0,0,0,0.7357216328382492,0,1,0.8301077667889976,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.9130573019734741,2
citeseer,2,2023,low,2,2,2,2,2,0,0,0,0.5638746023178101,1,1,0.9025207628883156,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.0471418861696369,2
citeseer,2,2027,low,5,0,0,5,5,0,0,0,0.13821613788604736,1,1,0.6094891820511616,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.1517687215700103,0
citeseer,2,2031,low,5,5,5,5,5,0,0,0,0.5389771014451981,1,1,0.7723030383730919,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.1254678149373518,5
citeseer,2,2037,high,1,1,1,1,1,0,0,0,0.9993450556212338,0,1,0.7709903560274117,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3707352791949043,1
citeseer,2,2039,high,1,1,1,1,1,0,0,0,0.9999936533085929,0,1,0.7270897489740061,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3980708010324627,1
citeseer,2,2044,low,0,5,5,2,2,0,0,0,0.7252926640212536,0,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.013852287514145079,5
citeseer,2,2045,low,2,0,0,2,2,0,0,0,0.5684765875339508,1,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.0647970375884302,0
citeseer,2,2047,high,2,2,2,2,2,0,0,0,0.9998641365746153,0,1,0.7765595297215816,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4843203976090642,2
citeseer,2,2052,medium,1,1,1,1,1,0,0,0,0.9953047725139186,0,1,0.37218163489894734,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.5953502267125753,1
citeseer,2,2054,high,4,4,4,4,4,0,0,0,0.9998817388732277,0,1,0.707900309197948,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.108947124902656,4
citeseer,2,2060,high,2,2,2,2,2,0,0,0,0.999322060160921,0,1,0.7042930924133456,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.0684933718687495,2
citeseer,2,2061,low,2,1,1,2,2,0,0,0,0.7911251857876778,0,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.14921873636233995,1
citeseer,2,2073,low,2,1,1,1,2,0,0,0,0.45810818672180176,1,1,0.6164831363690162,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.3889332762029768,1
citeseer,2,2074,medium,4,4,4,0,0,0,0,0,0.8335883095860481,0,1,0.3117599795856052,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.13173116131099866,4
citeseer,2,2077,medium,5,2,2,2,2,0,0,0,0.9868289432488382,0,1,0.3034423795614903,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.2789272290562904,2
citeseer,2,2084,medium,5,4,4,5,5,0,0,0,0.974448106251657,0,1,0.35744734425895297,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.33321849800446374,4
citeseer,2,2085,medium,4,4,4,4,4,0,0,0,0.9783764779567719,0,1,0.7270871142761441,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4866979907703952,4
citeseer,2,2089,low,1,1,1,2,2,0,0,0,0.7214917838573456,0,1,0.4407747204477442,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.4633422978385632,1
citeseer,2,2090,low,5,5,5,5,5,0,0,0,0.6541981995105743,1,1,0.7150084223878402,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.2428617323141384,5
citeseer,2,2092,medium,1,3,3,3,3,0,0,0,0.9292507413774729,0,1,0.8773589806466608,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4024798603421755,3
citeseer,2,2098,medium,0,4,4,4,4,0,0,0,0.9962427814025432,0,1,0.3429247383394187,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.29982301371445846,4
citeseer,2,2099,high,3,3,3,3,3,0,0,0,0.9992834938020678,0,1,0.7764077896515472,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.461467718378525,3
citeseer,2,2104,low,5,0,0,5,5,0,0,0,0.49420157074928284,1,1,0.4384324395060925,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.17492683901123707,0
citeseer,2,2105,high,3,3,3,3,3,0,0,0,0.9997592101499322,0,1,0.7765592355141443,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4702905878251478,3
citeseer,2,2112,high,4,4,4,4,4,0,0,0,0.9993648172530811,0,1,0.8019344322734973,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4566660070912119,4
citeseer,2,2114,low,3,4,4,0,0,0,0,0,0.18118134140968323,1,1,0.42278601010578093,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.4564847450850594,4
citeseer,2,2120,low,4,4,4,4,4,0,0,0,0.7876058742403984,0,1,0.7270897489740061,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3977830394631852,4
citeseer,2,2121,low,2,2,2,2,2,0,0,0,0.7168257832527161,0,1,0.7059332079723699,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.9259224437851097,2
citeseer,2,2123,high,3,3,3,3,3,0,0,0,0.9999989725200749,0,1,0.7270897489740061,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4565861809078366,3
citeseer,2,2130,medium,1,1,1,1,1,0,0,0,0.8605061769485474,0,1,0.7765599846547868,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.289637995411883,1
citeseer,2,2134,low,4,4,4,4,4,0,0,0,0.8047048822045326,0,1,0.8168910708331336,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4048745530349818,4
citeseer,2,2138,medium,5,1,1,5,5,0,0,0,0.8713201209902763,0,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.1538205018546248,1
citeseer,2,2140,low,5,3,5,5,5,1,1,0,0.2990860641002655,1,1,0.4809634243675924,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.3391249140894142,5
citeseer,2,2142,low,2,3,3,3,3,0,0,0,0.19477778673171997,1,1,0.611042967464092,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.3609456494763382,3
citeseer,2,2148,low,3,3,3,1,1,0,0,0,0.42646731436252594,1,1,0.39088636641278146,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.2657229783923327,3
citeseer,2,2164,high,1,1,1,1,1,0,0,0,0.9990089539787732,0,1,0.7224929139646781,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3746963180686818,1
citeseer,2,2169,medium,5,5,5,5,5,0,0,0,0.9513969253748655,0,1,0.7177510664388335,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.2266820886585066,5
citeseer,2,2177,low,4,0,0,4,4,0,0,0,0.7665111124515533,0,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.1075013284547542,0
citeseer,2,2188,high,0,1,1,1,1,0,0,0,0.9997577125177486,0,1,0.7270776869011252,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3734441703952225,1
citeseer,2,2192,high,3,3,3,3,3,0,0,0,0.9999949289375536,0,1,0.7270696823720639,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.444851862437397,3
citeseer,2,2194,low,0,1,1,1,1,0,0,0,0.23086294531822205,1,0,0.0,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.2761362580035837,1
citeseer,2,2199,high,2,2,2,2,2,0,0,0,0.9999346761978813,0,1,0.724394275336547,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4722220078979837,2
citeseer,2,2206,medium,2,2,2,2,2,0,0,0,0.9619195526465774,0,1,0.6874777961070054,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.9575737501197297,2
citeseer,2,2218,low,5,4,4,4,4,0,0,0,0.8031944707036018,0,1,0.8168374762103889,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.381911302458601,4
citeseer,2,2223,low,5,2,2,4,4,0,0,0,0.47439146041870117,1,1,0.37749643398821214,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.10946720490341166,2
citeseer,2,2225,high,5,5,5,5,5,0,0,0,0.9998478992638411,0,1,0.7270897489740061,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4912810896030197,5
citeseer,2,2228,high,3,3,3,3,3,0,0,0,0.9999937403192689,0,1,0.9200285980579953,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3766346357154389,3
citeseer,2,2231,high,5,5,5,5,5,0,0,0,0.9999092561847647,0,1,0.7270826008563392,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4891111065045446,5
citeseer,2,2232,high,3,3,3,3,3,0,0,0,0.9998794379134779,0,1,0.7765599846547868,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4559639287666868,3
citeseer,2,2234,high,2,2,2,2,2,0,0,0,0.9999834138802726,0,1,0.8968221927851868,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4778045355459222,2
citeseer,2,2236,low,1,4,0,0,0,1,0,0,0.28007572889328003,1,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.2118049611783554,0
citeseer,2,2237,high,3,3,3,3,3,0,0,0,0.9995452400180511,0,1,0.8502232572814172,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4686999051715337,3
citeseer,2,2240,medium,4,5,5,4,5,0,0,0,0.9732222137972713,0,1,0.30039349231700424,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.22130735266828871,5
citeseer,2,2246,medium,4,4,4,2,2,0,0,0,0.9929693234153092,0,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.2094351342472683,4
citeseer,2,2248,medium,1,1,1,1,1,0,0,0,0.9875611858442426,0,1,0.7270897489740061,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3671301639236555,1
citeseer,2,2256,medium,3,3,3,3,3,0,0,0,0.9799739820882678,0,1,0.7270897489740061,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4328189360477808,3
citeseer,2,2262,high,4,4,4,4,4,0,0,0,0.9988351050415076,0,1,0.7432217463765006,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3904887640553125,4
citeseer,2,2276,low,3,2,2,0,0,0,0,0,0.3114907741546631,1,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.27191972561589295,2
citeseer,2,2277,low,2,2,2,2,2,0,0,0,0.6177118420600891,1,1,0.705407699448002,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.8484815864350227,2
citeseer,2,2279,low,2,1,1,5,5,0,0,0,0.042344361543655396,1,0,0.0,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.8154296706855807,1
citeseer,2,2280,high,0,1,1,1,1,0,0,0,0.9996067291722284,0,1,0.3337522770308093,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.3574233268322719,1
citeseer,2,2284,high,3,3,3,3,3,0,0,0,0.9997010255465284,0,1,0.7765020458394728,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4631146627924563,3
citeseer,2,2289,medium,1,1,1,1,1,0,0,0,0.9196796119213104,0,1,0.7270850913272661,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3519633178232886,1
citeseer,2,2291,high,3,3,3,3,3,0,0,0,0.9991073808923829,0,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.2914966292615055,3
citeseer,2,2294,high,3,3,3,3,3,0,0,0,0.9999836854731257,0,0,0.0,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.2983369667683519,3
citeseer,2,2307,medium,2,2,2,2,2,0,0,0,0.9871069453656673,0,0,0.27656013973524796,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.8580935882027899,2
citeseer,2,2314,medium,4,0,0,3,3,0,0,0,0.9160915184766054,0,1,0.44423776018471867,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.21341358190677778,0
citeseer,2,2319,high,2,2,2,2,2,0,0,0,0.9999823541284059,0,1,0.8168989594869669,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4857440566205826,2
citeseer,2,2320,medium,3,3,3,3,3,0,0,0,0.8996050842106342,0,1,0.7791143559078834,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.9600376365011001,3
citeseer,2,2323,medium,3,3,3,3,3,0,0,0,0.9761055624112487,0,1,0.8756070884849825,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4272121433384033,3
citeseer,2,2329,low,0,2,2,0,0,0,0,0,0.46160563826560974,1,1,0.41325924924579865,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.04679844581434475,2
citeseer,2,2341,high,3,3,3,3,3,0,0,0,0.998147955397144,0,1,0.8170627879686578,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.450320589190613,3
citeseer,2,2343,low,5,2,5,5,5,1,1,0,0.30479589104652405,1,1,0.5115177590935138,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.363007268618186,5
citeseer,2,2345,high,5,4,4,4,4,0,0,0,0.9995830663683591,0,1,0.7875114552472565,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.083911714286998,4
citeseer,2,2347,high,5,5,5,4,4,0,0,0,0.9987818273075391,0,1,0.4431886573984844,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.23494846952579057,5
citeseer,2,2348,medium,1,1,1,1,1,0,0,0,0.9084374010562897,0,1,0.902517327832029,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.2767072205970897,1
citeseer,2,2350,medium,3,3,3,3,3,0,0,0,0.8430140390992165,0,1,0.8079517376676856,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.2187433799089136,3
citeseer,2,2351,high,3,3,3,3,3,0,0,0,0.9996736930334009,0,1,0.8505848624488782,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.2858949219767388,3
citeseer,2,2354,medium,3,3,3,3,3,0,0,0,0.9897266349289566,0,1,0.8096351011705966,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4228022679162802,3
citeseer,2,2357,high,3,3,3,3,3,0,0,0,0.999990679902794,0,1,0.7842199154094006,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.3437788811691076,3
citeseer,2,2359,high,3,3,3,3,3,0,0,0,0.9999996813914578,0,0,0.0,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.29022329648332934,3
citeseer,2,2360,high,1,2,2,2,2,0,0,0,0.9997522741614375,0,1,0.8097409643385632,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.2414994494343203,2
citeseer,2,2367,high,5,5,5,5,5,0,0,0,0.999995770649889,0,1,0.89315003120635,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4819444131377124,5
citeseer,2,2376,low,3,0,3,5,5,1,1,0,0.24755820631980896,1,1,0.39375641564067276,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.17068428504145133,3
citeseer,2,2380,low,3,3,3,1,1,0,0,0,0.7594290226697922,0,1,0.3985322503051656,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.08883590226011369,3
citeseer,2,2385,low,3,0,0,1,1,0,0,0,0.15197348594665527,1,1,0.3102948981340152,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",-0.005284703417300085,0
citeseer,2,2390,high,2,2,2,2,2,0,0,0,0.9997407866103458,0,1,0.30008906149855,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.7739383340776578,2
citeseer,2,2404,low,2,2,2,2,2,0,0,0,0.6673476547002792,1,1,0.8163822347081426,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.7692069403065599,2
citeseer,2,2409,high,3,3,3,3,3,0,0,0,0.9998787674303458,0,1,0.7270897489740061,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.4584951003278317,3
citeseer,2,2410,medium,3,3,3,3,3,0,0,0,0.9960980617906898,0,1,0.7253244500163457,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",1.452342404220673,3
citeseer,2,2412,low,0,4,4,4,4,0,0,0,0.5896227806806564,1,1,0.6962247693347683,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.8902423837776379,4
citeseer,2,2417,low,2,2,2,2,2,0,0,0,0.46042509377002716,1,1,0.844298229392881,0.67668,0.3,0.0,"{'b1': 1.0, 'b2': 0.4, 'b3': 0.0, 'b4': 0.9, 'b5': 0.5, 'b6': 0.0}",0.9978384655771158,2
