dataset,split,node_id,true_label,mlp_pred,canonical_pred,local_pred,mlp_margin,h_v_soft,local_multiplier,local_gate_active,is_uncertain,passes_reliability_gate,is_corrected_branch,is_changed_local,is_changed_helpful_local,is_changed_harmful_local
pubmed,0,1201,0,0,0,0,0.9989970255701337,0.5774032672246298,1.0,True,False,True,False,False,False,False
pubmed,0,1202,1,1,1,1,0.9956913103815168,0.9930394217371941,1.0,True,False,True,False,False,False,False
pubmed,0,1203,0,0,0,0,0.9734266502782702,0.9924686551094055,1.0,True,False,True,False,False,False,False
pubmed,0,1209,2,2,2,2,0.9999950311123484,0.0,1.0,True,False,True,False,False,False,False
pubmed,0,1213,2,2,2,2,0.9999676807219657,0.999994294984,1.0,True,False,True,False,False,False,False
pubmed,0,1215,1,1,1,1,0.9475801475346088,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1226,1,1,1,1,0.9998438631009776,0.9998396039009094,1.0,True,False,True,False,False,False,False
pubmed,0,1228,1,1,1,1,0.9998536745551974,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1229,0,0,0,0,0.955563984811306,0.941241905093193,1.0,True,False,True,False,False,False,False
pubmed,0,1231,2,2,2,2,0.9998998944211053,0.9991840720176697,1.0,True,False,True,False,False,False,False
pubmed,0,1235,2,2,2,2,0.999433244112879,0.9929171502590179,1.0,True,False,True,False,False,False,False
pubmed,0,1244,2,2,2,2,0.9996866866276832,0.7701934418257546,1.0,True,False,True,False,False,False,False
pubmed,0,1253,2,2,2,2,0.9835430774837732,0.8294586588939031,1.0,True,False,True,False,False,False,False
pubmed,0,1254,1,1,1,1,0.9666148964315653,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1255,2,2,2,2,0.9989869816927239,0.9990927577018738,1.0,True,False,True,False,False,False,False
pubmed,0,1264,1,1,1,1,0.9362113773822784,0.9466750845313072,1.0,True,False,True,False,False,False,False
pubmed,0,1267,2,2,2,2,0.9996961920405738,0.9975635409355164,1.0,True,False,True,False,False,False,False
pubmed,0,1269,1,1,1,1,0.989511288702488,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1271,2,0,2,2,0.20854684710502625,0.1601131161144309,1.0,True,True,True,True,True,True,False
pubmed,0,1275,1,2,2,2,0.8513330221176147,0.3735050664029338,1.0,True,True,True,True,False,False,False
pubmed,0,1281,0,0,0,0,0.9993051658966579,0.9962227096160253,1.0,True,False,True,False,False,False,False
pubmed,0,1293,1,1,1,1,0.9999964405494666,0.9999988079071045,1.0,True,False,True,False,False,False,False
pubmed,0,1297,2,1,1,1,0.9999999514002411,0.9454134106636047,1.0,True,False,True,False,False,False,False
pubmed,0,1300,1,1,1,1,0.9993471427005716,0.9292213916778564,1.0,True,False,True,False,False,False,False
pubmed,0,1314,2,2,2,2,0.9999921885851109,0.9997748494148254,1.0,True,False,True,False,False,False,False
pubmed,0,1316,1,1,1,1,0.9999999994380661,0.9808259285413302,1.0,True,False,True,False,False,False,False
pubmed,0,1331,0,0,0,0,0.09588766098022461,0.008511201478540897,1.0,True,True,False,False,False,False,False
pubmed,0,1336,1,1,1,1,0.9999014704117144,0.9999988079071045,1.0,True,False,True,False,False,False,False
pubmed,0,1338,1,1,1,1,0.9999352670420194,0.9994920939207077,1.0,True,False,True,False,False,False,False
pubmed,0,1343,1,1,1,1,0.9998978392322897,0.9987256050109863,1.0,True,False,True,False,False,False,False
pubmed,0,1351,2,2,2,2,0.9999986882373832,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1357,2,2,2,2,0.9999942886067856,0.9999752044677734,1.0,True,False,True,False,False,False,False
pubmed,0,1358,0,0,0,0,0.9999988659463952,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1363,1,1,1,1,0.979058881290257,0.8407652644174439,1.0,True,False,True,False,False,False,False
pubmed,0,1373,1,1,1,1,0.9999999830542627,0.9966693967580795,1.0,True,False,True,False,False,False,False
pubmed,0,1374,1,1,1,1,0.9963646227261052,0.5296029324332873,1.0,True,False,True,False,False,False,False
pubmed,0,1375,1,1,1,1,0.9735249700024724,0.9779512882232666,1.0,True,False,True,False,False,False,False
pubmed,0,1376,2,2,2,2,0.9923255541361868,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1385,1,2,2,2,0.6994993984699249,0.08984504491619369,1.0,True,True,True,True,False,False,False
pubmed,0,1386,1,1,1,1,0.38459616899490356,0.4849601984024048,1.0,True,True,False,False,False,False,False
pubmed,0,1387,1,1,1,1,0.9975588811794296,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1389,1,1,1,1,0.9998335944037535,0.9950474202632904,1.0,True,False,True,False,False,False,False
pubmed,0,1392,1,1,1,1,0.9686659537255764,0.9999996423721313,1.0,True,False,True,False,False,False,False
pubmed,0,1394,2,2,2,2,0.9999961385035476,0.9695153195282509,1.0,True,False,True,False,False,False,False
pubmed,0,1411,1,1,1,1,0.9318978227674961,0.9145995378494263,1.0,True,False,True,False,False,False,False
pubmed,0,1429,1,1,1,1,0.6064926832914352,0.5286389328539371,1.0,True,True,True,True,False,False,False
pubmed,0,1431,0,0,0,0,0.9999141214429983,0.0,1.0,True,False,True,False,False,False,False
pubmed,0,1437,0,0,0,0,0.9996738936170004,0.6652107238769531,1.0,True,False,True,False,False,False,False
pubmed,0,1439,2,2,2,2,0.9940056011546403,0.6805100369609656,1.0,True,False,True,False,False,False,False
pubmed,0,1440,1,1,1,1,0.8556834012269974,0.4327641427516937,1.0,True,True,False,False,False,False,False
pubmed,0,1442,2,2,2,2,0.9999975630740892,0.9999998807907104,1.0,True,False,True,False,False,False,False
pubmed,0,1443,2,2,2,2,0.9521738309413195,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1448,0,0,0,0,0.9884873423725367,0.5719044208526611,1.0,True,False,True,False,False,False,False
pubmed,0,1449,0,0,0,0,0.9987382765393704,0.0,1.0,True,False,True,False,False,False,False
pubmed,0,1450,2,2,2,2,0.9843808705918491,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1452,2,2,2,2,0.9999840035725356,0.9882698655128479,1.0,True,False,True,False,False,False,False
pubmed,0,1456,1,1,1,1,0.9999587918628094,0.991284035501026,1.0,True,False,True,False,False,False,False
pubmed,0,1457,0,0,0,0,0.9948617576155812,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1458,2,2,2,2,0.9568919558078051,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1463,2,2,2,2,0.9999989186743505,0.9126273164382348,1.0,True,False,True,False,False,False,False
pubmed,0,1464,2,2,2,2,0.9999997337616549,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1466,2,2,2,2,0.9998083751052036,0.9780309498310089,1.0,True,False,True,False,False,False,False
pubmed,0,1469,1,1,1,1,0.6850159615278244,0.999548614025116,1.0,True,True,True,True,False,False,False
pubmed,0,1482,0,0,0,0,0.9415792003273964,0.29687623167410493,1.0,True,False,True,False,False,False,False
pubmed,0,1487,1,1,1,1,0.9970589329022914,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1489,2,1,1,1,0.04805624485015869,0.9599164426326752,1.0,True,True,True,True,False,False,False
pubmed,0,1510,2,2,2,2,0.44898033142089844,0.9955386519432068,1.0,True,True,True,True,False,False,False
pubmed,0,1512,1,1,1,1,0.9997086441871943,0.9934862852096558,1.0,True,False,True,False,False,False,False
pubmed,0,1537,0,0,0,0,0.9999804720509928,0.9999511241912842,1.0,True,False,True,False,False,False,False
pubmed,0,1539,0,0,0,0,0.874651700258255,0.8,1.0,True,True,True,True,False,False,False
pubmed,0,1546,1,1,1,1,0.9613584969192743,0.9710776805877686,1.0,True,False,True,False,False,False,False
pubmed,0,1550,0,0,0,0,0.9995291742816335,0.666664203008016,1.0,True,False,True,False,False,False,False
pubmed,0,1562,1,1,1,1,0.9746043309569359,0.9860122203826904,1.0,True,False,True,False,False,False,False
pubmed,0,1564,0,2,2,2,0.9977004390675575,0.8988084122538567,1.0,True,False,True,False,False,False,False
pubmed,0,1565,0,2,2,2,0.9994952410634141,0.9271314304608566,1.0,True,False,True,False,False,False,False
pubmed,0,1572,1,1,1,1,0.9999999997096954,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1575,0,0,0,0,0.9734246330335736,0.9806602001190186,1.0,True,False,True,False,False,False,False
pubmed,0,1578,1,1,1,1,0.9999984729126936,0.9997900128364563,1.0,True,False,True,False,False,False,False
pubmed,0,1587,1,1,1,1,0.9807916050776839,0.9998086392879486,1.0,True,False,True,False,False,False,False
pubmed,0,1600,1,1,1,1,0.9999034746288089,0.9999906420707703,1.0,True,False,True,False,False,False,False
pubmed,0,1605,2,2,2,2,0.9996915495721623,0.8025372177362442,1.0,True,False,True,False,False,False,False
pubmed,0,1609,2,2,2,2,0.9999635827898601,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1612,2,2,2,2,0.9999953358461653,0.3280958726454333,1.0,True,False,True,False,False,False,False
pubmed,0,1614,2,0,0,0,0.7153576910495758,0.5729276085323906,1.0,True,True,True,True,False,False,False
pubmed,0,1615,1,1,1,1,0.9715617643669248,0.6666733340698556,1.0,True,False,True,False,False,False,False
pubmed,0,1619,2,2,2,2,0.9998572821568814,0.9962368905544281,1.0,True,False,True,False,False,False,False
pubmed,0,1623,1,1,1,1,0.8366409912705421,0.0,1.0,True,True,True,True,False,False,False
pubmed,0,1626,1,1,1,1,0.9999069831610541,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1643,0,0,0,0,0.9996499714325182,0.99993497133255,1.0,True,False,True,False,False,False,False
pubmed,0,1655,0,0,0,0,0.9970121019287035,0.99955815076828,1.0,True,False,True,False,False,False,False
pubmed,0,1660,0,0,0,0,0.9684368651360273,0.39676141472913007,1.0,True,False,True,False,False,False,False
pubmed,0,1663,2,2,2,2,0.9998205571828294,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1664,1,1,1,1,0.4174997806549072,0.5379428863525391,1.0,True,True,True,True,False,False,False
pubmed,0,1668,2,2,2,2,0.9999998068006093,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1669,0,0,0,0,0.9999996053813192,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1673,0,0,0,0,0.9999895512719377,0.0,1.0,True,False,True,False,False,False,False
pubmed,0,1674,2,1,1,1,0.540121778845787,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,1678,2,2,2,2,0.9993004814896267,0.9999999046325684,1.0,True,False,True,False,False,False,False
pubmed,0,1683,1,1,1,1,0.9999886149084887,0.977063452875292,1.0,True,False,True,False,False,False,False
pubmed,0,1684,0,0,0,0,0.9366884455084801,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1696,1,1,1,1,0.9999997139637884,0.9999942779541016,1.0,True,False,True,False,False,False,False
pubmed,0,1697,2,0,0,0,0.9977620571153238,0.10968448966741562,1.0,True,False,True,False,False,False,False
pubmed,0,1701,1,0,1,1,0.09336459636688232,0.1771313001215628,1.0,True,True,True,True,True,True,False
pubmed,0,1706,2,1,1,1,0.9892692663706839,0.0,1.0,True,False,True,False,False,False,False
pubmed,0,1709,1,1,1,1,0.9922917482908815,0.9885815978050232,1.0,True,False,True,False,False,False,False
pubmed,0,1713,0,0,0,0,0.9767060754820704,0.9976295232772827,1.0,True,False,True,False,False,False,False
pubmed,0,1731,0,0,0,0,0.9976446233922616,0.9999984502792358,1.0,True,False,True,False,False,False,False
pubmed,0,1732,1,1,1,1,0.9999841369085516,0.9985741972923279,1.0,True,False,True,False,False,False,False
pubmed,0,1738,1,1,1,1,0.9999645308507752,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1741,0,0,0,0,0.9992039626522455,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1748,1,1,1,1,0.9851062376983464,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1755,0,0,0,0,0.9589910618960857,0.0,1.0,True,False,True,False,False,False,False
pubmed,0,1757,1,1,1,1,0.6941817253828049,0.7705857521957822,1.0,True,True,True,True,False,False,False
pubmed,0,1765,1,1,1,1,0.9915549582801759,0.9994844198226929,1.0,True,False,True,False,False,False,False
pubmed,0,1771,1,1,1,1,0.9804396191611886,0.0,1.0,True,False,True,False,False,False,False
pubmed,0,1797,1,1,1,1,0.8771337047219276,0.9995519518852234,1.0,True,True,True,True,False,False,False
pubmed,0,1799,0,0,0,0,0.7837435528635979,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,1800,1,1,1,1,0.9999946571977034,0.9549193978309631,1.0,True,False,True,False,False,False,False
pubmed,0,1804,1,1,1,1,0.9999506392268813,0.9999697208404541,1.0,True,False,True,False,False,False,False
pubmed,0,1811,0,0,0,0,0.9516494646668434,7.605439895996824e-05,1.0,True,False,False,False,False,False,False
pubmed,0,1812,1,1,1,1,0.926893875002861,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1813,0,0,0,0,0.8534896448254585,0.7006946128987086,1.0,True,True,True,True,False,False,False
pubmed,0,1820,1,1,1,1,0.8823770768940449,0.679269552230835,1.0,True,True,True,True,False,False,False
pubmed,0,1821,0,0,0,0,0.9999997736521564,0.999789582831519,1.0,True,False,True,False,False,False,False
pubmed,0,1825,1,1,1,1,0.9990324135287665,0.9999996821085612,1.0,True,False,True,False,False,False,False
pubmed,0,1829,1,1,1,1,0.943602429702878,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1841,1,1,1,1,0.9999395720969915,0.6677699961944419,1.0,True,False,True,False,False,False,False
pubmed,0,1842,2,2,2,2,0.9999993216058556,0.8800431893765926,1.0,True,False,True,False,False,False,False
pubmed,0,1847,0,2,2,2,0.9989897714694962,0.6192459679312177,1.0,True,False,True,False,False,False,False
pubmed,0,1848,0,0,0,0,0.9887764900922775,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1851,0,0,0,0,0.40763112902641296,0.996950626373291,1.0,True,True,True,True,False,False,False
pubmed,0,1853,0,0,0,0,0.7047455459833145,0.988580048084259,1.0,True,True,True,True,False,False,False
pubmed,0,1856,1,1,1,1,0.9999665904815629,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1860,2,2,2,2,0.9998726922276546,0.9999934434890747,1.0,True,False,True,False,False,False,False
pubmed,0,1861,2,2,2,2,0.1924891173839569,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,1863,2,2,2,2,0.9999999970441305,0.9999999403953552,1.0,True,False,True,False,False,False,False
pubmed,0,1868,2,2,2,2,0.9999999999989526,0.9930989742279053,1.0,True,False,True,False,False,False,False
pubmed,0,1871,2,1,2,2,0.09512540698051453,0.33843574738885174,1.0,True,True,True,True,True,True,False
pubmed,0,1881,2,2,2,2,0.9975730124861002,0.712889403171385,1.0,True,False,True,False,False,False,False
pubmed,0,1886,0,0,0,0,0.9997399003405008,0.6600339611371359,1.0,True,False,True,False,False,False,False
pubmed,0,1887,2,2,2,2,0.9999996338798383,0.7458066045655869,1.0,True,False,True,False,False,False,False
pubmed,0,1904,1,1,1,1,0.9995580472168513,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1910,2,2,2,2,0.9691627658903599,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1916,2,2,2,2,0.9999935105397526,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1917,2,2,2,2,0.9999999996360813,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1921,2,2,2,2,0.8386075273156166,0.0,1.0,True,True,True,True,False,False,False
pubmed,0,1925,2,2,2,2,0.9999999999999998,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1933,2,2,2,2,0.9999156906160351,0.9837990999221802,1.0,True,False,True,False,False,False,False
pubmed,0,1934,1,1,1,1,0.9982551779830828,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,1937,2,2,2,2,0.6267260164022446,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,1942,2,2,2,2,0.9999999573484217,0.9857475246701922,1.0,True,False,True,False,False,False,False
pubmed,0,1943,2,2,2,2,0.9999992844738301,0.6666642427444458,1.0,True,False,True,False,False,False,False
pubmed,0,1946,0,2,2,2,0.9086136594414711,0.4790386974811554,1.0,True,True,True,True,False,False,False
pubmed,0,1962,2,2,2,2,0.9999998315425245,0.998370885848999,1.0,True,False,True,False,False,False,False
pubmed,0,1966,1,2,2,2,0.34336984157562256,0.8406838774681091,1.0,True,True,True,True,False,False,False
pubmed,0,1972,1,1,1,1,0.9471918698400259,0.7836863942006055,1.0,True,False,True,False,False,False,False
pubmed,0,1982,1,1,1,1,0.9459527973085642,0.7512911558151245,1.0,True,False,True,False,False,False,False
pubmed,0,1983,2,2,2,2,0.9998857468417555,0.9961980978647867,1.0,True,False,True,False,False,False,False
pubmed,0,1986,2,2,2,2,0.9999892228070166,0.47736573964357376,1.0,True,False,True,False,False,False,False
pubmed,0,1991,2,2,2,2,0.16049566864967346,0.4409734308719635,1.0,True,True,True,True,False,False,False
pubmed,0,1992,2,2,2,2,0.9993948145711329,0.9999997615814209,1.0,True,False,True,False,False,False,False
pubmed,0,1993,1,1,1,1,0.6907876431941986,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,1999,1,1,1,1,0.9880666588433087,0.9047023057937622,1.0,True,False,True,False,False,False,False
pubmed,0,2011,1,1,1,1,0.6949480921030045,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2014,0,0,0,0,0.9999999999759152,0.9999603629112244,1.0,True,False,True,False,False,False,False
pubmed,0,2017,2,2,2,2,0.9995425393717596,0.49986688792705536,1.0,True,False,True,False,False,False,False
pubmed,0,2023,2,2,2,2,0.9979084329679608,0.5000005856828125,1.0,True,False,True,False,False,False,False
pubmed,0,2026,2,2,2,2,0.9289933629333973,0.5,1.0,True,False,False,False,False,False,False
pubmed,0,2032,0,0,2,2,0.3628595769405365,0.15036872029304504,1.0,True,True,True,True,True,False,True
pubmed,0,2033,1,1,1,1,0.9329268671572208,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2042,0,0,0,0,0.6839438527822495,0.4513506966723071,1.0,True,True,False,False,False,False,False
pubmed,0,2044,1,1,1,1,0.9999215467796603,0.9557048479715983,1.0,True,False,True,False,False,False,False
pubmed,0,2047,0,0,0,0,0.9999971284014464,0.22006621956825256,1.0,True,False,True,False,False,False,False
pubmed,0,2063,2,2,2,2,0.9543881397694349,0.0,1.0,True,False,True,False,False,False,False
pubmed,0,2065,2,2,2,2,0.9999452087449754,0.9875428676605225,1.0,True,False,True,False,False,False,False
pubmed,0,2077,0,0,0,0,0.9999721240938015,0.0,1.0,True,False,True,False,False,False,False
pubmed,0,2078,1,1,1,1,0.999992800621385,0.9993677884340286,1.0,True,False,True,False,False,False,False
pubmed,0,2080,1,1,1,1,0.9999466046192538,0.9893400073051453,1.0,True,False,True,False,False,False,False
pubmed,0,2082,1,1,2,2,0.5300283282995224,0.0,1.0,True,True,True,True,True,False,True
pubmed,0,2089,1,1,1,1,0.9943777685984969,0.9994084984064102,1.0,True,False,True,False,False,False,False
pubmed,0,2091,2,2,2,2,0.9988005493651144,0.7497702687978745,1.0,True,False,True,False,False,False,False
pubmed,0,2095,2,2,2,2,0.9999995544056475,0.9685902366271386,1.0,True,False,True,False,False,False,False
pubmed,0,2101,1,1,1,1,0.9999961134807336,0.9999995231628418,1.0,True,False,True,False,False,False,False
pubmed,0,2106,1,1,1,1,0.3841570317745209,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2109,0,0,0,0,0.9995439608755987,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2112,0,0,0,0,0.3995915949344635,0.9567325305938721,1.0,True,True,True,True,False,False,False
pubmed,0,2116,2,2,2,2,0.9999999999916147,0.9999919335047404,1.0,True,False,True,False,False,False,False
pubmed,0,2117,2,2,2,2,0.9999239731296257,0.6354079092702558,1.0,True,False,True,False,False,False,False
pubmed,0,2122,2,2,2,2,0.9999999710724357,0.9996521643229893,1.0,True,False,True,False,False,False,False
pubmed,0,2124,2,2,2,2,0.9999999999999991,0.9999998807907104,1.0,True,False,True,False,False,False,False
pubmed,0,2128,2,2,2,2,0.9608121141791344,0.8868635205323236,1.0,True,False,True,False,False,False,False
pubmed,0,2130,2,2,2,2,0.9592321589589119,0.36420756081740063,1.0,True,False,True,False,False,False,False
pubmed,0,2133,0,0,0,0,0.9851385946385562,0.27294619753956795,1.0,True,False,True,False,False,False,False
pubmed,0,2135,1,1,1,1,0.9999970976170971,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2143,2,2,2,2,0.9887456838041544,0.9903922230005264,1.0,True,False,True,False,False,False,False
pubmed,0,2151,0,2,2,2,0.05156666040420532,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2154,2,2,2,2,0.9999999999987658,0.909166766542264,1.0,True,False,True,False,False,False,False
pubmed,0,2160,1,1,1,1,0.996496515814215,0.9989496554647174,1.0,True,False,True,False,False,False,False
pubmed,0,2168,1,1,1,1,0.9437154158949852,0.01714903675019741,1.0,True,False,True,False,False,False,False
pubmed,0,2181,2,0,2,2,0.4681529700756073,0.0,1.0,True,True,True,True,True,True,False
pubmed,0,2184,0,0,0,0,0.9999864308379074,0.8331551356455803,1.0,True,False,True,False,False,False,False
pubmed,0,2189,1,1,1,1,0.9999999985278223,0.5,1.0,True,False,False,False,False,False,False
pubmed,0,2191,0,0,0,0,0.9999658211272617,0.9804547429084778,1.0,True,False,True,False,False,False,False
pubmed,0,2207,1,1,1,1,0.9976864620111883,0.8655967315038046,1.0,True,False,True,False,False,False,False
pubmed,0,2215,2,2,2,2,0.999999005006373,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2222,1,1,1,1,0.999999992577175,9.463416790822521e-05,1.0,True,False,True,False,False,False,False
pubmed,0,2225,1,1,1,1,0.5000116378068924,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2228,2,2,2,2,0.9990562918246724,0.9164340744415919,1.0,True,False,True,False,False,False,False
pubmed,0,2229,1,1,1,1,0.9955052302684635,0.9946594707893602,1.0,True,False,True,False,False,False,False
pubmed,0,2230,0,0,0,0,0.9992262884334195,0.9999984502792358,1.0,True,False,True,False,False,False,False
pubmed,0,2234,2,2,2,2,0.9811513684689999,0.9255149513483047,1.0,True,False,True,False,False,False,False
pubmed,0,2235,1,1,1,1,0.9980607769684866,0.9994055151939392,1.0,True,False,True,False,False,False,False
pubmed,0,2238,0,0,0,0,0.9989836300956085,0.44587195753869463,1.0,True,False,True,False,False,False,False
pubmed,0,2241,1,1,1,1,0.9999992646315263,0.8746870173449679,1.0,True,False,True,False,False,False,False
pubmed,0,2245,2,2,2,2,0.9999608229882142,0.9999991059303284,1.0,True,False,True,False,False,False,False
pubmed,0,2247,2,1,1,1,0.30608734488487244,0.423035541549325,1.0,True,True,True,True,False,False,False
pubmed,0,2248,0,0,0,0,0.9999832642106412,0.7493320554494858,1.0,True,False,True,False,False,False,False
pubmed,0,2249,2,2,2,2,0.9892707765102386,0.9953450560569763,1.0,True,False,True,False,False,False,False
pubmed,0,2251,1,1,1,1,0.9173766411840916,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2273,1,1,1,1,0.9999998049802201,0.8,1.0,True,False,True,False,False,False,False
pubmed,0,2278,2,2,2,2,0.9998035189855727,0.9999168415864309,1.0,True,False,True,False,False,False,False
pubmed,0,2282,1,1,1,1,0.9241102524101734,0.9360546469688416,1.0,True,True,True,True,False,False,False
pubmed,0,2284,1,0,0,0,0.9161820001900196,0.18301791593718486,1.0,True,True,True,True,False,False,False
pubmed,0,2288,0,0,0,0,0.9999982951675292,0.00033020181581377983,1.0,True,False,True,False,False,False,False
pubmed,0,2293,1,1,1,1,0.9721756903454661,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2294,2,1,1,1,0.997978612431325,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2306,2,2,2,2,0.9999051129234431,0.9999968111515045,1.0,True,False,True,False,False,False,False
pubmed,0,2307,0,0,0,0,0.9526828899979591,0.012985539622604847,1.0,True,False,True,False,False,False,False
pubmed,0,2318,0,0,0,0,0.9994598961493466,0.9999996423721313,1.0,True,False,True,False,False,False,False
pubmed,0,2320,2,2,2,2,0.9987215168657713,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2326,1,1,1,1,0.9999985940730767,0.9950191974639893,1.0,True,False,True,False,False,False,False
pubmed,0,2327,1,1,1,1,0.7148056477308273,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2330,1,1,1,1,0.5027913004159927,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2342,2,2,2,2,0.9685870986431837,0.41926923394203186,1.0,True,False,True,False,False,False,False
pubmed,0,2347,2,2,2,2,0.9970337506383657,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2349,1,1,1,1,0.9996608326473506,0.9998254776000977,1.0,True,False,True,False,False,False,False
pubmed,0,2355,2,2,2,2,0.9999998278137419,0.9962442417939504,1.0,True,False,True,False,False,False,False
pubmed,0,2357,1,1,1,1,0.9999964640734333,0.9982844591140747,1.0,True,False,True,False,False,False,False
pubmed,0,2361,2,2,2,2,0.9772796221077442,0.8335240290021283,1.0,True,False,True,False,False,False,False
pubmed,0,2363,2,2,1,1,0.28302180767059326,0.017294714227318764,1.0,True,True,True,True,True,False,True
pubmed,0,2365,0,2,2,2,0.86615801602602,0.847902721713884,1.0,True,True,True,True,False,False,False
pubmed,0,2369,1,1,1,1,0.9999997887757885,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2375,1,1,1,1,0.9993437274242751,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2382,2,2,2,2,0.999999996024028,0.9940558763650748,1.0,True,False,True,False,False,False,False
pubmed,0,2384,1,2,2,2,0.9999987470358462,0.19622988998889923,1.0,True,False,True,False,False,False,False
pubmed,0,2394,2,2,2,2,0.9999997646968097,0.9990885257720947,1.0,True,False,True,False,False,False,False
pubmed,0,2399,1,1,1,1,0.974093034863472,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2415,1,1,1,1,0.7884771004319191,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2430,1,1,1,1,0.9964013166027144,0.9839434027671814,1.0,True,False,True,False,False,False,False
pubmed,0,2436,0,0,0,0,0.18424543738365173,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2443,1,1,1,1,0.9995006616518367,0.002798097673803568,1.0,True,False,True,False,False,False,False
pubmed,0,2444,1,2,2,2,0.04087004065513611,0.7849768400192261,1.0,True,True,True,True,False,False,False
pubmed,0,2449,1,1,1,1,0.954165743663907,0.9799590408802032,1.0,True,False,True,False,False,False,False
pubmed,0,2453,1,1,1,1,0.999766815068142,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2459,1,2,2,2,0.832367405295372,0.0008641205107172331,1.0,True,True,True,True,False,False,False
pubmed,0,2460,1,1,1,1,0.9867198141291738,0.988210003626974,1.0,True,False,True,False,False,False,False
pubmed,0,2462,1,1,1,1,0.6632886081933975,1.0,1.0,True,True,True,True,False,False,False
pubmed,0,2464,1,1,1,1,0.9579055365175009,0.7918913220720631,1.0,True,False,True,False,False,False,False
pubmed,0,2472,2,2,2,2,0.9556747861206532,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2474,0,2,2,2,0.938199121505022,0.692461684346199,1.0,True,False,True,False,False,False,False
pubmed,0,2475,2,2,2,2,0.9999952968132675,0.915243071588603,1.0,True,False,True,False,False,False,False
pubmed,0,2476,1,1,1,1,0.9988164402311668,1.0,1.0,True,False,True,False,False,False,False
pubmed,0,2479,2,2,2,2,0.9999999999999996,0.9708361455372402,1.0,True,False,True,False,False,False,False
pubmed,0,2486,0,0,0,0,0.9999944179132854,0.9999995231628418,1.0,True,False,True,False,False,False,False
pubmed,0,2490,0,0,0,0,0.9998131578468019,1.0,1.0,True,False,True,False,False,False,False
